from,to,time
person_NA,person_1,0
person_1,person_817105,0.522
person_1,person_757117,1.114
person_817105,person_991716,9.439
person_757117,person_884866,5.21
person_757117,person_393682,1.57
person_393682,person_616111,8.179
person_393682,person_121670,4.342
person_884866,person_976420,6.514
person_976420,person_914405,7.261
person_976420,person_657777,12.517
person_976420,person_785049,9.996
person_976420,person_998834,7.605
person_976420,person_561175,8.641
person_914405,person_129466,7.843
person_914405,person_821748,10.521
person_914405,person_858592,7.47
person_129466,person_629330,14.478
person_561175,person_153141,9.51
person_561175,person_679141,12.786
person_561175,person_927474,10.331
person_561175,person_91823,9.091
person_561175,person_190901,9.376
person_561175,person_112308,14.567
person_561175,person_699650,9.488
person_91823,person_672181,13.326
person_91823,person_179860,14.069
person_91823,person_701813,12.209
person_91823,person_406973,11.503
person_91823,person_207048,11.091
person_91823,person_841184,11.97
person_91823,person_618184,11.361
person_190901,person_57253,9.694
person_153141,person_901659,9.548
person_153141,person_283704,12.228
person_153141,person_538392,11.438
person_153141,person_143903,13.315
person_153141,person_997964,10.24
person_153141,person_761342,9.693
person_153141,person_927595,11.26
person_153141,person_720762,11.894
person_153141,person_562729,13.852
person_153141,person_10937,16.069
person_153141,person_173635,9.887
person_153141,person_226197,9.951
person_901659,person_807246,11.325
person_901659,person_414416,11.32
person_57253,person_451198,11.028
person_57253,person_855477,12.181
person_173635,person_809014,11.762
person_173635,person_558813,13.263
person_173635,person_129704,13.56
person_173635,person_114164,16.887
person_173635,person_714318,11.546
person_173635,person_476115,11.011
person_173635,person_518492,12.589
person_173635,person_62443,11.132
person_226197,person_208065,12.51
person_226197,person_359924,13.598
person_226197,person_911587,16.578
person_226197,person_18180,15.183
person_226197,person_433809,10.96
person_226197,person_835470,11.505
person_226197,person_405661,14.95
person_785049,person_632362,15.383
person_785049,person_322913,10.623
person_785049,person_180057,14.974
person_785049,person_940815,10.939
person_997964,person_844810,17.082
person_997964,person_228476,11.37
person_997964,person_278780,13.325
person_997964,person_353990,11.09
person_927474,person_566411,13.721
person_927474,person_528814,11.636
person_821748,person_786645,14.73
person_821748,person_599998,12.409
person_322913,person_530354,10.749
person_322913,person_199428,13.961
person_322913,person_725806,24.251
person_940815,person_963532,12.354
person_940815,person_444574,11.19
person_940815,person_597556,15.478
person_940815,person_828069,12.097
person_940815,person_925397,11.773
person_433809,person_98991,11.419
person_451198,person_693427,16.277
person_451198,person_818229,14.752
person_451198,person_166867,12.737
person_451198,person_681507,17.516
person_451198,person_802814,12.988
person_451198,person_840625,15.308
person_451198,person_766051,11.464
person_353990,person_797140,12.877
person_207048,person_518943,11.408
person_207048,person_222257,18.695
person_444574,person_975664,15.028
person_444574,person_925778,17.492
person_927595,person_230283,15.104
person_927595,person_255603,12.847
person_927595,person_417203,17.338
person_618184,person_817533,14.441
person_618184,person_340890,13.217
person_518943,person_257063,12.748
person_518943,person_356122,12.02
person_538392,person_477819,12.559
person_538392,person_769188,13.92
person_538392,person_286567,11.811
person_538392,person_380192,14.809
person_538392,person_33214,17.998
person_538392,person_155478,11.99
person_538392,person_208920,12.685
person_538392,person_351940,12.645
person_538392,person_622317,11.628
person_538392,person_453780,13.104
person_766051,person_48459,13.176
person_766051,person_957471,13.125
person_835470,person_398047,11.776
person_622317,person_831261,12.434
person_528814,person_503342,11.784
person_925397,person_665003,16.407
person_925397,person_585449,12.694
person_925397,person_494743,12.132
person_925397,person_809985,13.081
person_925397,person_402070,12.071
person_286567,person_340893,17.944
person_286567,person_448218,13.747
person_720762,person_386157,13.034
person_720762,person_221289,16.595
person_720762,person_454372,13.727
person_841184,person_308659,12.445
person_841184,person_513091,16.86
person_841184,person_343243,13.673
person_356122,person_374647,14.647
person_356122,person_813867,12.956
person_402070,person_480495,14.017
person_402070,person_431322,14.895
person_494743,person_439888,21.534
person_701813,person_669996,12.876
person_701813,person_546440,20.853
person_283704,person_357924,14.451
person_283704,person_698173,12.465
person_283704,person_520218,13.129
person_283704,person_304355,12.299
person_283704,person_270647,16.427
person_304355,person_938488,13.936
person_304355,person_673565,12.699
person_304355,person_993637,17.971
person_304355,person_985988,14.537
person_304355,person_84299,13.485
person_304355,person_395157,19.964
person_304355,person_237210,14.452
person_304355,person_727005,19.017
person_304355,person_332434,12.984
person_304355,person_188378,12.546
person_963532,person_349847,13.461
person_599998,person_219395,16.154
person_599998,person_445833,13.017
person_599998,person_454512,12.61
person_599998,person_797292,16.068
person_831261,person_313236,13.892
person_831261,person_952012,13.009
person_831261,person_988366,13.226
person_698173,person_28820,22.216
person_698173,person_56538,15.22
person_698173,person_294988,14.055
person_208065,person_684670,13.579
person_188378,person_33231,16.067
person_188378,person_566384,13.77
person_188378,person_73947,13.752
person_477819,person_721923,13.74
person_477819,person_101964,12.69
person_477819,person_697236,12.651
person_477819,person_558247,25.258
person_518492,person_367903,13.288
person_518492,person_432801,16.098
person_518492,person_220074,12.85
person_454512,person_708743,25.603
person_454512,person_475401,13.588
person_454512,person_951793,13.717
person_101964,person_565889,13.538
person_101964,person_179823,13.096
person_101964,person_789480,12.723
person_101964,person_89695,12.99
person_101964,person_749224,13.128
person_101964,person_528609,14.196
person_101964,person_372210,16.634
person_101964,person_404473,15.312
person_585449,person_845410,15.239
person_585449,person_98785,14.616
person_789480,person_477032,13.95
person_789480,person_725752,13.598
person_789480,person_931100,14.706
person_789480,person_298157,15.077
person_789480,person_601957,15.905
person_789480,person_216388,12.918
person_166867,person_969566,14.444
person_166867,person_513353,13.821
person_257063,person_352990,17.411
person_257063,person_888955,21.981
person_679141,person_864728,13.084
person_679141,person_500261,14.437
person_679141,person_270949,18.477
person_679141,person_372003,15.355
person_679141,person_323060,17.864
person_255603,person_624606,14.06
person_216388,person_122996,13.997
person_216388,person_809157,13.411
person_216388,person_951280,18.493
person_216388,person_880784,19.734
person_89695,person_30917,13.238
person_89695,person_737672,15.37
person_89695,person_512600,16.542
person_89695,person_671116,13.181
person_89695,person_118504,15.896
person_89695,person_435421,14.281
person_89695,person_401260,16.147
person_89695,person_66499,16.836
person_89695,person_431962,15.321
person_386157,person_70355,14.418
person_386157,person_216281,18.957
person_809985,person_446659,15.471
person_809985,person_855208,15.255
person_809985,person_376975,16.885
person_809985,person_710524,20.196
person_809985,person_451051,19.592
person_809985,person_226220,13.693
person_179823,person_36770,18.524
person_179823,person_585169,15.257
person_453780,person_901100,16.106
person_453780,person_234626,20.56
person_453780,person_703462,14.802
person_957471,person_890730,13.853
person_957471,person_597776,13.797
person_957471,person_644695,15.254
person_957471,person_976470,13.934
person_957471,person_669827,16.809
person_957471,person_521858,14.062
person_957471,person_105768,14.749
person_957471,person_79078,15.906
person_520218,person_400226,13.504
person_48459,person_805265,15.173
person_48459,person_416996,13.796
person_671116,person_712157,14.646
person_671116,person_35553,14.501
person_671116,person_979973,13.907
person_671116,person_912051,13.59
person_671116,person_197390,14.02
person_671116,person_217734,13.546
person_671116,person_981213,15.305
person_988366,person_341212,18.071
person_988366,person_641171,13.307
person_988366,person_378864,17.309
person_558813,person_725462,16.042
person_367903,person_323346,17.185
person_641171,person_828981,23.113
person_143903,person_364596,14.796
person_143903,person_174346,19.038
person_278780,person_413643,16.777
person_672181,person_102296,15.282
person_672181,person_711846,16.204
